Text,labels
Wtf kaha raja Bose kaha gangu teli,Non-sarcastic
Can I get 100 likes I haven't gotten one single one before,Non-sarcastic
Myskin movie naale konjam pshyco maari iruku intha movie name vera pshyco enaa aaga pothoo,Sarcastic
"நான் யார் என்பதை எப்போதுமே நான் முடிவு பண்றதில்லை, என் எதிர்ல நிக்கறவங்க தான் முடிவு பண்ணுவாங்க, என்ற வசனமும், 'போராடாம அவன் தூங்கவும் மாட்டான், சாகவும் மாட்டான், ஃபீனிக்ஸ் பறவை மாதிரி எரிக்க எரிக்க எழுந்து வர்றான்' என்ற வசனங்கள் புல்லரிக்க வைக்கின்றன ஆக்சன் காட்சிகள் குறித்து சொல்லவே வேண்டாம். ரயில் சண்டை ஆகட்டும், பைக்கில் பறந்து அடிக்கும் வேகம் ஆகட்டும் தல அஜித் தூள் கிளப்புகிறார். சண்டைப்பயிற்சி ஹாலிவுட் படத்தில் கூட இந்த அளவுக்கு பிரமாண்டம் இருக்காது. அதேபோல் ஒளிப்பதிவு, எடிட்டிங் ஆகியவைகளை விவரிக்க வார்த்தையே இல்லை. அனிருத்தின் பின்னணி அசர வைக்கின்றது. மொத்தத்தில் தமிழில் ஒரு ஹாலிவுட் படம் என்பதை விவேகம் உறுதி செய்துள்ளது.",Non-sarcastic
Thala ya pudikura thalapathy fans like podunga pa,Non-sarcastic
Comali fans like here,Non-sarcastic
"பழங்கள் மற்றும் காய்கறிகள், பேக்கரிகள்,மளிகை பொருட்கள், மீன் , சிக்கன், மட்டன் ,வாத்து போன்ற அனைத்து உணவு பொருட்களும் ஒரே நேரத்தில் வாங்கிட இந்த ஆஃப் டவுன்லோட் செய்ங்க mob.app---TN Farmer   Link   ---  ​@t​",Non-sarcastic
Rajini+sankar+a.kumar+rahuman excellent job..waiting on screen thalivar fan..,Non-sarcastic
Rᵉˡᵉᵃˢᵉ dᵃᵗᵉ eᵖᵖᵒⁿᵘ sᵒⁿⁿⁱⁿᵍᵃⁿᵃ nalla iruku,Non-sarcastic
Ethu poola Aathigama padam varranum anna neega pannuga naaga support penrom,Non-sarcastic
ஜி முகநூலில் இதான் ஃபேமஸ் ஓடிக்கொண்டிருக்கிறதுஇந்த திரைப்படத்தை வைத்து சாதனை படைக்க வாழ்த்துக்கள்,Non-sarcastic
1:11 look like Vivegam Vivegam + Aarambam + Maatraan Wait n see,Non-sarcastic
முதலியார் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
"Thalapathi 3, 10 million coming soon",Non-sarcastic
முதலியார்களின் சார்பாக இந்த திரைப்படம் வெற்றி பெற  வாழ்த்துக்கள்,Non-sarcastic
"Vanni and Ritika, ethu over da dai!",Non-sarcastic
kotha un padam wast da mokka da,Sarcastic
Yr ye kangana chota bheem wali chutki badi ho gayi aisa lag raha hai,Non-sarcastic
நாடார்கள் சார்பாக இப்படம் மகத்தான வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
Asuran trailer vara Laval masss ... im vaiting. .......,Non-sarcastic
ALL kerala Surya Fans അടി ലൈക്‌,Non-sarcastic
"ஒரே மண்ணுல பிறக்கிறோம் ஒரே மொழி பேசுகிறோம் இது ஒன்று போதும் என்று விளக்கிய அசுரன் படம் எங்கே. ஜாதியை தூண்டும் இந்த படம் எங்கே. பரியீரும் பெருமாளும், அசுரன் போன்ற படங்களில் இது மாறி comments la ஜாதி பெயரை போட்டு யாரும் comments pannala. இதுல எவ்ளோ ஜாதி பெயர். காதல்  ஜாதி மதம் பணம் பார்த்து வருவது இல்லை. இதில் நாடக காதல் என்று சொல்வது எப்படி.",Non-sarcastic
BGM COPY FROM MALAYALAM MOVIE AKALE -januvariyil viriyum song,Sarcastic
1:41 VILLINOUS SMILE VIJAYSETHUPAHY MARANA GETHU,Sarcastic
mai hi chutiya hu bas,Non-sarcastic
NGK NGK NGK என்பது எனக்கு NTK NTK NTK ன்னு எனக்கு கேக்குது   படத்தில் அண்ணன் சீமானின் கருத்துக்கள்  நன்றி சூர்யா அண்ணா,Sarcastic
Ennada bgm baga baga baga baga🤣🤣,Non-sarcastic
Athu epadi da views 50k...likes 91k ... How?,Sarcastic
Kekka Bekka short film ah semaya irukum Inda movie epadi irukumo,Non-sarcastic
Ithu 96 .. yara yemathiringa . Semma,Non-sarcastic
ASURAN MEGA BLOCKBUSTER ILAYA SUPERSTAR DHANUSH,Non-sarcastic
All the best lokesh kanagaraj Thalapathy 64 Vera level ahh irukanum Thalapathy ahhh mass ahh katanum,Non-sarcastic
maranaa masssssa  u will see my rage,Sarcastic
600 views  need 16 m,Non-sarcastic
படம் வெற்றிபெற நாடார் சமுகத்தினர் சார்பாக வாழ்த்துகள்,Non-sarcastic
Oru mairum puriyala trailer la Shiva      enna Tha sollavaran konjam sollunga boss puriyera madiri,Sarcastic
Eppo varom nradhu mukiyam illa kanna Enna Panna porom nradhu than mukiyam,Non-sarcastic
All thala fans comments pannunga..100k comments varanum,Non-sarcastic
0:30 sakthimaan moment in our childwood days,Non-sarcastic
Super thala....semaaaaaaaaaa....I love u my dear Thala,Non-sarcastic
Intha mari all irugathdigum nadu sathivanmaiyal alium,Non-sarcastic
Am waiting... For thala in Nerkonda parvai...,Non-sarcastic
0.50 Arya Proposes to Sayyeshaa 🥰🤩,Non-sarcastic
that 96 vs 2016. en manasula iruntha baarame korainjuruchu,Non-sarcastic
Isai kadavul Yuvan pinnitaru pa 🥳,Non-sarcastic
Nadukkam innum koraiyala trailer ra paathutu,Sarcastic
"From Thoothukudi, Virudunagar, Ramanathapuram, Thirunelveli, Madurai, Theni, Thanjavur, Namakkal, Erode, Chennai, Velur All Rajakambalathu Nayakar side wishing Draupathi team will have a great success...",Non-sarcastic
1:41 la #bgm gives goosebumps 🤩🤩 #yuvan #suriya,Non-sarcastic
"Pehle ye batao ki casting director kaun hai, Kisi ko Kisi bhi role me le re popularity basis pe , Anushka Shetty, nitya menon ya Ramya Krishnan ko le lete",Non-sarcastic
Panniyum mannium thotta vettanum Sema triler,Non-sarcastic
Ennada nerkonda parvai mathiri iruku bgm agree,Sarcastic
25 crore gaya paani me,Non-sarcastic
Sema trailer i  love it,Non-sarcastic
வணக்கம் டா மாப்ள இராமநாதபுரத்துல இருந்து படம் வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
Thala always mass luv u thala,Non-sarcastic
Trailer vanthathuku apram padathuku ethirparppu athikam ayitu.. Sema,Non-sarcastic
nkp theme mathri iruku sngum apdtha iruku,Sarcastic
"Ennvo po.  nadigar athanala nalla padangalukkum , nalla nadigarkalukkum vaippu kodungal makkaley  makkaley .",Non-sarcastic
Super trailer think u mani ratnam sir,Non-sarcastic
Blacksheep... Namma pasanga valaradha paaka evlo sandhoshama irukku... #blacksheep #kuttymoonji #ayaz,Non-sarcastic
Mokka pundaiyaatum irukku teaser...floppu daa umbigala.,Sarcastic
10 times mela pathavnaga like panunga,Non-sarcastic
Audience: ayyo tun tun aunty neenga yenga inga 🤣,Non-sarcastic
Laaaalappan ullathond padam moonjum ennurappullavar ivide like,Non-sarcastic
Naadipin Nayagan is back  Sirapana seyiga  Edho periya sambavam irruku  Best wishes From Thalapathy fans,Non-sarcastic
First day 500k likes... 6M views Lifetime 750k+likes...18M+views,Non-sarcastic
#Thalapolavaruma Thallaaa massss........ On Aug 24 therikavidalama!,Non-sarcastic
Adei  ethukuda intha velai,Sarcastic
இலங்கையில் காணப்படும் மிகவும் அழகான பாடசாலை  Must watch,Non-sarcastic
1990s 2k Jayam Ravi fans hit like button,Non-sarcastic
Actually idhu selva sir oda mindla romba naaalah irukumnu ninanikire.. Adhan romba puyalah vandhruku...,Non-sarcastic
Theri mass movie wait panravangalam like panuga,Non-sarcastic
Yarallam 25 times ngk trailer pathenga,Non-sarcastic
இந்த நாட்டுல ஒரு ஒரு தருக்கும் ஒன்னு மேல பைத்தியம் ... ஆன எங்களுக்கு சூர்யா அண்ணா மேல வெறி கொண்ட பைத்தியம்.....All Surya Fans...,Non-sarcastic
கீழ் சாதி காதல் பண்ண நாடக காதல்.. மேல் சாதி பண்ண நல்ல காதல்....பொள்ளாச்சி சம்பவங்கள் மாதிரி இன்னும் வெளியே வராத சம்பவம் நிறையாக இருக்கு,Non-sarcastic
Vera level verithanam! Bgm bangam! Kaathiruppom!,Non-sarcastic
இப்படம் வெற்றி பெற மனிதர்கள் சார்பாக வாழ்த்துக்கள்,Non-sarcastic
maaasss thalaiva unna vitta vera yaaralum intha acting varathu unga style paakave 10 time movie paaka varlam,Sarcastic
Yean da idhu ellam oru movie ya da ethanai periyar vandhalum ennadhan padichalum ungala ellam thiruthave mudiyadhu da,Non-sarcastic
Super  sK  ettan adipoli makkalle dec20  waiting for sK etta,Sarcastic
கோவை நாகபதனி சமூகம் சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
Enga Surya Anna bayangara handsome ah irukaru athukumela tharamana trailer intha varusam illa eppavum nanga tha Surya fans ku Sema treatuuuuu,Non-sarcastic
SUPER thalaiva soon   🤘🤘🤘🤘🤘,Non-sarcastic
Thalaivaaa!!!..therikka vittuta thalaivaaa!!..vayasaanalum unnoda alagum stylum konjam kooda maarala,Sarcastic
Total ah 4.9 k Rajini fans dislike panirukanga,Non-sarcastic
Semma comedy festival irukku 🤣🤣🤣. Rajini sir. 1996 laiye solli irukaru pa,Non-sarcastic
Ivana pakkum pothu Ellam jallikattula pathila odiponathu than niyabhagam varthu... Ivan intha rj balaji... Chai worst fellows da ninga,Non-sarcastic
இதில் என்ன. சமத்துவ நீதியிருக்கு இதுவல்லாம் ஒரு படமா? ????,Non-sarcastic
Krish #part 3 vanthudicha  iyooo ithukku dha ivlo naal wait pannittu irunthan    Negalum ithukku dha wait panringana  Sollunga,Non-sarcastic
Adv Lk lal krishna rolling on tamil,Non-sarcastic
Kola massss vj anna super styles,Non-sarcastic
Ariya sayeesha ta will you marry me nu kekurathu padathula varave illa....,Non-sarcastic
Dei ilayaraja....ippo engada pochu...unnoda aanmai.... Bheethoven music thirudi podra...naadhaari payale,Sarcastic
Surya anna pakka mass . Thala Fan,Non-sarcastic
Thala ungaluku edu enai yevarum ellai tamil cinemavirke yendrum nengalthan chella pillai vera level thala nenga,Non-sarcastic
Anthalavuku illayeaaaa da vedalam sila scene varuthu  teaser tha appadiyea iruku 42kudukalam.range,Non-sarcastic
"Naaku eebhasa teleidu, Vikram sir old looks is awesome and his intro style",Non-sarcastic
Rj ananthi   yogi Babu wife 🤣🤣,Sarcastic
Aisa Lagta Hai pink ki copy hai ya movie,Non-sarcastic
இது தான் உண்மையான சமூக படம் உண்மையான காதலை யாரும் எதிற்பதில்லை நாடக கம்பெனி குரூப் சரியான செருபடி,Non-sarcastic
Pakkathane pooreee indhe kaali odeee athathe......,Sarcastic
Thalapathy 64 kuu wait panravingaa like  podungaa,Non-sarcastic
