Text,labels
trailer kandu...ishtapettu...oru kaaryam parayanm ente vekthiparamaya abhiprayam aanu...sfi ye campusil kaanikkuna oru scene njn ithil kandu...oru penkuttyod chuvapp dress ittukond campusil varanm enn parayunna scene..oraaalu eth colour dress itt campusil varendath enn theerumanikunath ayalude swantham ishtaprakaram aanu..ayalude aa vekthiparamaya theerumangalkku thadasam undakkao..ayalude veksthiswantathrayam ilatahakkano...oru prasthanathine upayogikkendathayi undayirunnila...sfiye ivde ingane kaanikumpo atha aaprasthanathinu nere undakuna negative comment maatram aanu...ithupolokke ullath ozhivakiya kollaam aayirunnu...enthayalum all d bst for team #queen,Non-sarcastic
ഈ  ക്രിസ്തുമസ്  പൃഥ്വിരാജ്  കൊണ്ട്  പോകും  എന്ന്  പറയ്യാൻ  കഴിവുള്ള  എത്ര  പേരുണ്ട്  ഇവിടെ .,Non-sarcastic
Sharikkum khan nte fan movie pole und  Aryan khanna,Non-sarcastic
Trailer kandittu dquntea Instagram  post kandappo ..dqi vayazyapolea thonnanu ..mammukkaaa🥰🥰🥰🥰,Non-sarcastic
Cant cant cant cant cant wait ohhhhhhiiiiiii love u lalettaa,Non-sarcastic
Trailer atra pora . Movie nannayirikumenu pratheekshikunu,Non-sarcastic
Ithu minimum 10 thavana njaan repeat adichu kandittundavum,Non-sarcastic
കട്ട മമ്മൂക്ക FANS Like അടിച്ചു പൊക്കോ കാണട്ടെ Fans Power,Non-sarcastic
He looks like ranbir kapoor ..rockstar style.,Non-sarcastic
Oru rakshyum illa ikka.ikkede katta fance adikke like,Non-sarcastic
1 million ആയതിനുശേഷം കാണുന്നവർ like അടിക്ക്,Non-sarcastic
"Pullikarante padangalellam eppo bharyayayoo producing...lalettanu Antony perumbavoor ennu parayumpole...English ,Tamil Telugu movies kandal ariyam avideyooo oru chayayullathupole...potte nammude nadanallayoo ...jeevicchupoikotte",Non-sarcastic
"മൂക്കുത്തി പോയ പെണ്ണുങ്ങള്‍ എല്ലാം ഭയങ്കര ഹാപ്പി, ഒടുക്കത്തെ ഡാൻസ്. ആണുങ്ങള്‍ എല്ലാം കട്ട കലിപ്പ്. ഹാ.. അവർ ആയിരിക്കും കാശ് മുടക്കി വാങ്ങി കൊടുത്തത് 🤷‍",Sarcastic
Anurag kashyap aa per matram mathi,Non-sarcastic
100 കോടി ക്ലബ്ബിൽ എത്തുമെന്ന് ഉറപ്പുള്ള കട്ട ഇക്ക ഫാൻസ്‌ ഉണ്ടോ...   എങ്കിൽ കൊടുക്ക് ഇക്കക്കൊരു like...,Non-sarcastic
"അവിടെ എങ്ങാനും കാണും കൊച്ചേ, കെടന്നു കാറാതെ 🤣",Sarcastic
സിരിച്ചു സിരിച്ചു ചാവും !   എന്തുവാടേ ഇതൊക്കെ കാണിച്ചു വെച്ചിരിക്കുന്നത് വെറുതെ ഒരു martial art ന്റെ പേര് കളയാൻ ആയിട്ടു ഓരോ പടം എറിക്കികൊള്ളും !  Kung fu തലക്കു പിടിച്ചു ഇറക്കിയത് ആയിരിക്കും  എന്തായാലും വൻ വിജയം ആവട്ടെ,Non-sarcastic
Mohan lal alla odiyan  ennariyavunna eathra pear und?,Non-sarcastic
"Abinayam ee padthil njan kandillaaa ,jeevikkernuu , heavy movie",Non-sarcastic
Ante pahaya ithentha ee kekkane...korach kanji edukkatte,Sarcastic
Vineethettan ithil over act cheyth chalam aakum..padam moopar kaarnam aayrkum mikaavrm flop aava..angerde paattu vere level but acting angerkk patya area alla,Sarcastic
മോഹൻലാൽ പണി നിർത്തി പോകും ദയവായി നിങ്ങൾക്ക് പറ്റിയത്  കുറച്ച് പൈസ കൊടുത്ത്  വല്ല പത്മദുഷനോ  ലോകസഭ സീറ്റ്  വാങ്ങുക എന്നിട്ട്  മോഡി യോടൊപ്പം വല്ല കുക്കു സിന്റെ മൊത്തം പണി എടുക്കുക പ്രിയദർശനെ കുടെ കുടു,Sarcastic
മാസ്സ് ക  ബപ്പ് തിരിച്ചു വന്നു മക്കളെ,Non-sarcastic
Pulimuragan same climax and same location,Non-sarcastic
Kalabahavan shajon laleetane chathikkum athe urappa trailer kandappo manasilayii,Non-sarcastic
Petrol vila karanam raja cycilil. polichu!!!!!,Non-sarcastic
Ee padam Christmas winner aakumennu ente manassu parayunnu,Non-sarcastic
ബോക്സ്‌ ഓഫീസ് തൂക്കിയടി ലോഡിങ്... ഇതിനിടയിൽ മാമാങ്കം 100 cr ആണേ മോനുസേ,Sarcastic
Kidu trailer. Mammukka ningal vere level aanu,Non-sarcastic
Aa chekkante line ambikeya kanichilla.....Kidu padam,Non-sarcastic
"Enthu paranjaalum,Malayala cinemayile ee gang adipoliyaanu..avarodoppamulla actorsnu nalla roles kittum,masala ,mass or commercial aayirikkumennalla..actorsnu potential theliyikkaan pattunnathu.Nivinu oru national award kittaan chance undu...avarodu aduppamillatha actorsnu cheriyoru nashtam thanneyaanu.",Non-sarcastic
Mammukka oru rakshayumilla. Mammukka mass ....,Non-sarcastic
മാമാങ്കത്തിനു വേണ്ടിയുള്ള ഇടി കട്ടവെയ്റ്റിങ് പക്ഷേ പാട്ട് എനിക്കു ഇഷ്ട്ടപ്പെട്ടില്ല  നിങ്ങൾക്കോ? (കട്ട ലാലേട്ടൻ ഫാൻ),Non-sarcastic
ഇവൻ എന്തിനാ അഭിനയിക്കുന്നെ.... ഒരണ്ണം കണ്ട് വെറുത്തു വരുന്നതേ ഉള്ളു,Sarcastic
Die hard  Mohanlal Sir Sir,Non-sarcastic
Prithivraj koodi undayirunnel vere level aayene,Non-sarcastic
Gilla plus loham plus ramaleelaa...naariya kopi adiii,Non-sarcastic
Sunny chachi ne kaanan trailer kandavar like adi,Non-sarcastic
Tharikida sabu ah poorimone kondu varendayirunnu,Non-sarcastic
Madhuri  Unni R .. characters Peru 🥰,Non-sarcastic
മോന്തക്ക് ഒന്ന് കൊടുത്തിട്ട് കണ്ണാടി കാണിച്ചുനോക്ക് അപ്പോൾ കാണും മൂക്കുത്തി..... അല്ല പിന്നെ,Sarcastic
ee traileril ulla 8 10 ...scenes. ..cinemayil illalo,Sarcastic
Amboooo pwoli veree levellll       Ettn ishtm,Non-sarcastic
മെഗാസ്റ്റാർ എന്നാ താരം അല്ല ഇത് മമ്മൂക്ക എന്ന നടന്നെ 🤩നമുക്ക് കാണാം എന്ന് ഉള്ളവർ ലൈക്‌ ബട്ടൺ പൊട്ടിച്ചോ,Non-sarcastic
Govt model school tvmikka   masss,Non-sarcastic
ഇക്കാടെ അഹ് 2 step തന്നെ ധാരാളം ആയിരുന്നു തിയറ്റർ ഇളകിമറിയാൻ !,Non-sarcastic
Ee visula marakrille alla.ore english movie de trailer aane.but dailogue same ane,Sarcastic
Kunjaalikk eee sound fit alla ennoru thonal,Non-sarcastic
Sorry Trailer  veendum veendum kandukondirikunnathkaranam Comments\r  vazhikkan pattiyittilla Mammookka polikkum,Non-sarcastic
Pakka mass..... Ikkka heavy    Bgm pwolich,Non-sarcastic
മോഹൻലാലിനെ ഒരു മോഹൻലാലായി കിണുന്നുണ്ട് ..ഫ്രാൻജീയേട്ടനിലെ.മമ്മൂട്ടിയാകാൻ നോക്കിയതാ. ...പറ്റണ പണിയെടുത്താൽ പോരെ,Non-sarcastic
Fdfs vare wait cheyyan pattilla Ijjathi ittam Mamookka,Non-sarcastic
ആരോ ഒരാൾ അല്ല.... എന്റെ ഏട്ടൻ my big brother,Non-sarcastic
ജോഷി  The name is enough  പിന്നെ ജോജു ചേട്ടനും  ഇത് പൊളിക്കും,Non-sarcastic
മലയാളത്തിന്റെ മാമാങ്ക മഹോത്സവത്തിന് ആയിരങ്ങളുടെ കാത്തിരിപ്പ്. ഫാൻ ഫൈറ്റ് മാറ്റി വെച്ച് ഒന്നിച്ച് പ്രോത്സാഹിപ്പിക്കൂ അതുല്ല്യ മലയാള കലാ കാരന്മാരെ,Sarcastic
"ലെ എബ്രിഡ് അണ്ണൻ ; ഓക്കേ ബോസ്സ്, നൗ ഗിയർ ചേഞ്ച്‌",Non-sarcastic
എത്ര ചെയ്താലും മതിവരാത്ത 2 കാര്യങ്ങൾ.. അത്‌ മംമൂക്കനെ ഉദ്ദേശിച്ചാണോ.,Sarcastic
Padam kandittu varunnnavar undooo .... MADHURARAJA oree pwoli   MAMMOKKA PWOLICHUU,Non-sarcastic
Mammookka....mass n style kanikan...ningale kazhinjeyullu malayalathil vere nadanmar.. #style #mass #bgm #dop #mammookka vere level... Fdfs locked,Non-sarcastic
Ravananaya avane nerkkuner illathakkan oru maha avatharam thanne vendi varum,Non-sarcastic
Shine nigam സൂപ്പർ ആരും  കാണാം,Non-sarcastic
ഇതെന്താ വല്ല 2003ൽ ഷൂട്ടിംഗ് കഴിഞ്ഞ പടം ആണോ... what an outdated making🤮,Sarcastic
Rahumanaaa ne polikkadaaa... My dear class mate🥰,Non-sarcastic
ഇതിൽ സ്കോർ ചെയ്യാൻ പോവുന്നത് സുഷിൻ ശ്യാം തന്നെ,Non-sarcastic
Whose here just for Sunny?  Hit like,Non-sarcastic
19 minutes ..and 32k likes  uff mammookka,Non-sarcastic
ഒരു ബോംബിട്ടു അധികദിവസങ്ങളായിട്ടില്ല അപ്പോഴേക്കും അടുത്ത പടക്കവുമായി   വന്നിരിക്കുന്നു,Non-sarcastic
Siddique ഇല്ലാത്ത ഒരു പടം പോലും ഇല്ലല്ലാ ഇപ്പൊ  ..... Teaser kandappo padam  pokkiri raja rajamanikyam  rajathi raja ellam mix annu ennu thonnunu,Sarcastic
Lucifer trailer 2020 kanunnavar undo like here,Non-sarcastic
Laletaaa 28 ingu ethaan kaathu nilkunnavar adi like... FDFS locked,Non-sarcastic
മമ്മൂക്കയുടെ ആ സ്ത്രൈണത ഭാവം ഒരു രക്ഷയും ഇല്ല,Non-sarcastic
Like we get most liked Malayalam trailer Need 30k like,Non-sarcastic
oru rakshayum illa. kidu padam thane. ethra kandittum mathiyakunnilla,Non-sarcastic
"Evide thappiyittum karyam Ella ; adhyam poyi mogam nokk kannadiyil ennitum kanunnillel valla docterem kondu kanik, chechide kanninu entho preshnam ind",Sarcastic
"Best actor"" pole mattoru kidu  movie  akate ee ""best singer""..",Non-sarcastic
Ambili kandavroke onnu like adiche Kanaathavar onnu kanade povalle nashtaman,Non-sarcastic
01:12 അടിനടക്കുന്നത് ഏതോ അരിപ്പൊടി പാക്കിങ് കേന്ദ്രത്തിലാണ് .,Non-sarcastic
Yudham Nanmayum Thinmayum thammilalla.....  Thinmayum Thinmayum thammilanu..,Non-sarcastic
തൃശ്ശൂർകാരൊന്നും ഇല്ലെടാ ഇവിടെ  അടിച്ചു പൊട്ടിക്കേടാ ലൈക്‌ ബട്ടൺ,Sarcastic
എന്റെ പൊന്ന് രാജു ചേട്ട ഇതൊക്കെ ഒന്നു കണ്ടു പഠിക്കുമോ ? പ്ലീസ് ! അപേക്ഷയാണ് !,Non-sarcastic
Unni mukundan  mammotyude  achan  aanalle,Sarcastic
സിനിമ കാണുന്നതിന് മുമ്പ് തീർച്ചയായും കണ്ടിരിക്കേണ്ട മാമാങ്ക സ്മാരകങ്ങളും അറിഞ്ഞിരിക്കേണ്ട ചരിത്രവും,Sarcastic
"എന്ത് കൊണ്ടാണ് മമ്മൂക്കയെ കൂടുതൽ ഇഷ്ടം എന്ന് ചോദിച്ചാൽ , ദേ ഇതൊക്കെ തന്നെയാണ്.. 40 കൊല്ലവും 400 സിനിമയും കഴിഞ്ഞാലും പ്രേക്ഷകന് ഇതുവരെ കാണാത്ത എന്തെങ്കിലും ഒക്കെ പുള്ളി തരും.  New, definition of mass.",Non-sarcastic
Trailer pora .... cinema nannavumenn pratheekshikkunnu,Sarcastic
Appol  summer vacation lucifer kondu pokum,Non-sarcastic
ഇ മൂക്കുത്തി... നമ്മൾ ഏറ്റെടുത്തു.....മലയാള സിനിമയുടെ ചരിത്രം വഴിമാറാൻ പോകുന്നു..... m,Non-sarcastic
Teaser ഇഷ്ടപ്പെട്ടവർ ഒന്ന് ലൈക്കടിച്ചേ. കാണട്ടെ എത്ര പേർക്ക് ഇഷ്ട്ടപ്പെട്ടെന്ന്..,Non-sarcastic
Kidu....ottak theatre il povan pattillann urappayi,Non-sarcastic
Ahha padam oomban vallaya karanam onnum venda...ellam ippo pidi kittu,Non-sarcastic
Junior lal thiruchu varvaryirikum e cinema enulavrku like adikkam,Non-sarcastic
Guest appearenceil enkilm rajuettan ondaya matiyarnu,Non-sarcastic
നിങ്ങളുടെ പ്രിയ താരങ്ങളുടെ വിശേഷങ്ങളും മറ്റ് സിനിമാ വിശേഷങ്ങളും അറിയാൻ ഈ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ..,Non-sarcastic
